title,description,price,rating,seller,image
"Acer Nitro XV273K Pbmiipphzx 27"" UHD 3840 x 2160 IPS AMD Radeon FreeSync and NVIDIA G-SYNC Compatible Monitor, DisplayHDR400, Quantum Dot, 144Hz, 1ms, DCI-P3 , Delta E<1, Black","27"" HD 4K (3840 x 2160) widescreen IPS zero frame AMD Radeon free Sync and G SYNC compatible monitor ,Response time: 1ms VRB | refresh rate: 120Hz (overclocking to 144Hz) Using 2 Display Ports ,2 speakers, 4 Watts per speaker ,Visa Certified displays 400, Quantum dot technology | DCI P3 | low Delta e<1 ,Ports: 2 x Display Port V1. 4, 2 x HDMI V2 0 & 4 x USB 3. 0 Ports (includes display port & USB cables) ,",$269.99 ,4.4,Newegg,https://c1.neweggimages.com/ProductImage/0JC-000P-00A64-V01.jpg
"ASUS ROG Swift 27 1440P Gaming Monitor (PG279QM) - WQHD, Fast IPS, 240Hz, 1ms, G-SYNC, NVIDIA Reflex Latency Analyzer, DisplayHDR400, Eye Care, HDMI, DisplayPort, USB, Height Adjustable,BLACK","Screen Size 27 Inches ,Display Resolution Maximum 2560 x 1440 Pixels ,Brand ASUS ,Special Feature Height Adjustment, Pivot Adjustment, Blue Light Filter, Swivel Adjustment, Tilt Adjustment ,Refresh Rate 240 Hz ,",$109.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/BKWVS2307110G9A0A83.jpg
"LG 38WN95C-W.AUS 38"" UltraWide QHD+ 3840 x 1600 1ms 144Hz HDR 600, 2 x HDMI, DisplayPort, Thunderbolt 3 NVIDIA G-SYNC Compatible Built-in Speakers Curved Nano IPS Gaming Monitor","38"" Curved UltraWide QHD+ (3840 x 1600) ,Nano IPS Display ,2 x HDMI, DisplayPort, Thunderbolt 3 Ports ,DCI-P3 98% Color Gamut and VESA DisplayHDR 600 ,Thunderbolt 3 Connectivity with 94W PD ,IPS 1ms (GTG) 144Hz Refresh Rate ,NVIDIA G-SYNC Compatible ,Tilt/Height/Swivel Adjustable Stand ,","$1,399.99 ",4.2,Newegg,https://c1.neweggimages.com/ProductImage/24-026-038-V01.jpg
"Acer VG270U bmiipx 27"" Quad HD 2560 x 1440 2K 1ms (VRB) 75Hz 2xHDMI DisplayPort AMD FreeSync Built-in Speakers Backlit LED IPS Gaming Monitor","2560 x 1440 Quad HD 2K Resolution ,75Hz Refresh Rate ,1ms (VRB) Response Time ,2 x HDMI, DisplayPort Video Inputs ,AMD FreeSync Technology ,Built-in 2 Watt Speakers ,Tilt Adjustable ,VESA Mount Compatible ,",$510.00 ,4.4,Newegg,https://c1.neweggimages.com/ProductImage/24-011-340-S04.jpg
"MSI Curved Gaming Monitor 27"" 1920x1080 165Hz 1ms FreeSync 1000R Optix G271CP","FHD 1920x1080, 165Hz, 1ms ,1000R Curved VA Screen, Antiglare, 178 Degree Viewing ,FreeSync (AMD Adaptive Sync) ,Height, Tilt, Swivel Adjustment ,2x HDMI, 1x DP ,",$269.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/24-475-259-01.png
"ASUS ROG Swift 49"" Curved QD-OLED Gaming Monitor (PG49WCD) - Dual QHD 32:9 (5120x1440), 144Hz, 0.03ms, G-SYNC Compatible, Custom Heatsink, Uniform Brightness, Smart KVM, 90W USB-C PD, DisplayHDR 400","49-inch curved super-ultrawide (5120 x 1440) QD-OLED gaming monitor with 144Hz refresh rate and 0.03ms response time for immersive gaming ,Highly efficient custom heatsink, improved airflow design and graphene rear for better heat management to reduce the risk of burn-in ,High perceptual 1000 nits peak brightness (3% of the screen with HDR on), 99% DCI-P3 gamut, and Delta E < 2 color difference for astonishing HDR performance ,Extensive connectivity options including DisplayPort 1.4 (DSC), HDMI (v2.1), USB-C with 90W Power Delivery ,What's in the Box: What's in the box: DisplayPort cable, HDMI cable, USB 3.2 cable, USB-C cable, Power cord, ROG pouch, ROG sticker, VESA mount kit, Warranty Card, Quick start guide ,ASUS Rapid Replacement (ARR) 2 years warranty service with free cross shipping ,Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 9/15/2021 to 8/31/2024) ,","$1,384.24 ",5,Newegg,https://c1.neweggimages.com/ProductImage/24-281-290-07.jpg
"Acer Nitro 24.5"" Full HD 1920 x 1080 PC Gaming Monitor | AMD FreeSync Premium | Up to 250Hz Refresh | 1ms (VRB) | ZeroFrame | ErgoStand | 1 x Display Port 1.2 & 2 x HDMI 2.0 Ports | XFA253Q Zbiipr","Screen Size 24.5 Inches ,Display Resolution Maximum 1920 x 1080 ,Brand acer ,Special Feature Flicker Free ,Refresh Rate 250 Hz ,",$269.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/A8X5S2309021CUS533C.jpg
"Pixio PX277 OLED MAX 27"" OLED QHD Wide 2560 x 1440 240Hz Refresh Rate 0.03ms GTG Response Time Adaptive Sync Gaming Monitor","27 inch WQHD 2560x1440p Gaming Monitor ,W-OLED Panel w/ 0.03ms GTG and 137.3% sRGB | 98.8% DCI-P3 ,Adaptive Sync ,240Hz Refresh Rate (DP1.4 - 240Hz, HDMI2.0 - 144Hz, Type C - 240Hz) ,450nits Max brightness ,1000nits with HDR enabled, 3% APL ,Type-C Display + 65w charging ,KVM Switch ,Height-adjustable stand ,100mmx100mm VESA Compatible ,XBox Series X/S: 1440p@120Hz, VRR | 4K(upscale)@60Hz, HDR ,PS5: 1440p@120Hz, HDR ,",$109.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/AB71S240403125DP275.jpg
"ASUS ROG Strix 29.5"" 21:9 HDR Gaming Monitor (XG309CM) - WFHD (2560 x 1080), Fast IPS, 220Hz, 1ms, Extreme Low Motion Blur Sync, G-SYNC Compatible, Tripod Socket for Streaming, USB Type-C, KVM Support","29.5-inch 2560 x 1080 HDR gaming monitor with ultrafast 220Hz (overclocking) refresh rate designed for professional gamers and immersive gameplay ,ASUS Fast IPS technology, 1ms response time (GTG) ,ASUS Extreme Low Motion Blur Sync (ELMB SYNC) technology enables ELMB together with variable refresh rate, eliminating ghosting and tearing for sharp gaming visuals with high frame rates. ,KVM switch lets you control the two connected devices both using just one keyboard and mouse. ,USB Type-C hub supports video transmission in DisplayPort signal ,Connectivity ports include DisplayPort 1.2, HDMI(v2.0), USB-C (with 15W PD) and USB 3.2 x2 ports ,What's in the Box: DisplayPort cable, HDMI cable, USB cable, USB-C cable, Power cord & adapter, Warranty card, Quick Start Guide, Color calibration report, ROG sticker ,Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 9/15/2021 to 8/31/2024) ,",$269.99 ,2,Newegg,https://c1.neweggimages.com/ProductImage/24-281-194-V01.jpg
"MSI Optix MAG273R 27"" Full HD 1920 x 1080 1ms 144 Hz HDMI, DisplayPort, USB FreeSync (AMD Adaptive Sync) Height Adjustable IPS Gaming Monitor","1920 x 1080 144 Hz 1ms ,HDMI DisplayPort USB 2.0 ,1,000:1 ,1.07 Billion ,Height: 0 ~ 130mm ,Tilt: -5 to 20 degree ,",$491.00 ,4.4,Newegg,https://c1.neweggimages.com/ProductImage/24-475-066-V01.jpg
"Acer Nitro XZ272U Pbmiiphx 27"" WQHD 2560 x 1440 2K 165Hz 2xHDMI DisplayPort AMD Radeon FreeSync HDR 400 Built-in Speakers Anti-Glare Backlit LED Height Adjustable Curved Gaming Monitor","2560 x 1440 WQHD 2K Resolution ,165Hz Refresh Rate ,2 x HDMI (2.0), DisplayPort Video Inputs ,AMD Radeon FreeSync Technology ,Built-in 3 Watt Speakers ,Display HDR 400 Technology ,Tilt, Swivel, Height Adjustable ,VESA Mount Compatible ,",$464.00 ,3.9,Newegg,https://c1.neweggimages.com/ProductImage/24-011-363-V01.jpg
"Z-EDGE 32 inch 1080P Full HD 1920 x 1080 240 Hz 1 ms Curved Gaming Monitor, FreeSync, HDMI + DisplayPort, Support VESA Mount","32"" 1080P FHD Curved Monitor. ,240Hz high refresh rate. ,1ms Response Time. ,HDR10 compatible. ,Ultra-Slim Frame. ,178° Wide Angel Viewing. ,HDMI x 2 +DisplayPort x 1. ,Support FreeSync. ,Eye-Care Technology. ,",$109.99 ,,antonline,https://c1.neweggimages.com/ProductImage/AT2ES2408290FH88136.jpg
"ASUS ROG Swift 32"" 4K Mini LED Gaming Monitor (PG32UQXR) - UHD (3840 x 2160), 160Hz, 1ms, Fast IPS, Local Dimming, FreeSync Premium Pro, HDMI 2.1, DisplayPort 2.1 with DSC, Quantum Dot, DisplayHDR1000","32-inch 4K (3840 x 2160) mini LED gaming monitor with 160Hz refresh rate designed for professional gamers ,ASUS Fast IPS technology enables a 1ms response time (GTG) for sharp gaming visuals with high frame rates ,Full Array Local Dimming (FALD) backlight delivers 576 independent LED zones and peak brightness 1000 nits with DisplayHDR 1000 certification ,HDMI 2.1 supports native 4K 120 Hz gaming without chroma subsampling (4:4:4) on PlayStation 5 and Xbox Series X ,Quantum-dot display with a wide DCI-P3 96% color gamut provides realistic colors and smoother gradation ,AMD FreeSync Premium Pro to ensure supersmooth, tear-free visuals with low latency ,What's in the box: DisplayPort cable, HDMI Ultra High Speed cable, USB Type-B to A cable, Power cord & adapter, Quick start guide, ROG pouch, Warranty Card, Wall-Mount Spacer Screw x4 ,Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 9/15/2021 to 8/31/2024) ,","$1,296.99 ",,Newegg,https://c1.neweggimages.com/ProductImage/24-281-275-10.jpg
"MSI Optix G272 27"" Full HD 1920 x 1080 144 Hz HDMI, DisplayPort G-Sync (NVIDIA Adaptive Sync) Gaming Monitor - LCD","Panel Size: 27"" (69cm) ,Panel Resolution: 1920 x 1080 (FHD) ,Refresh Rate: 144Hz ,Response Time: 1ms ,Panel Type: IPS ,Brightness (NITS): 250 nits ,Viewing Angle: 178Â° (H) / 178Â° (V) ,Aspect Ratio: 16:9 ,Contrast Ratio: 1000:1 ,Active Display Area (MM): 597.888(H) x 336.312(V) ,Pixel Pitch (H X V): 0.3114(H) x 0.3114(V) ,Surface Treatment: Anti-glare ,Display Colors: 16.7M ,DCI-P3 / SRGB: 92.4% / 120.3% ,Video Ports: 1x Display Port (1.2a), 2x HDMI (1.4) ,Audio: 1x Earphone out ,",$109.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/B9HSS2209300FL9SQ8F.jpg
"Acer KG271 bmiix 27"" Full HD 1920 x 1080 75Hz 1ms HDMI VGA AMD FreeSync ZeroFrame Flicker-Less BlueShield Built-in Speakers LED Backlit LCD Gaming Monitor","1920x1080 Full HD Resolution ,1ms Response Time ,75Hz Refresh Rate ,HDMI, VGA Video Inputs ,1000:1 Contrast Ratio ,AMD FreeSync Technology ,Built-in 2 Watt Speakers ,ZeroFrame design ,Flicker-less Technology ,16.7 Million Color Support ,Blue Light Shield Technology ,Tilt Adjustable ,VESA Mount Compatible ,",$269.99 ,3.8,Newegg,https://c1.neweggimages.com/ProductImage/24-011-127-V03.jpg
"Dark Matter by Monoprice 27"" QHD Gaming Monitor, 2560x1440P Resolution, VA PANEL, 240Hz Refresh Rate, 1ms (GtG) Response Time, HDR400, FreeSync and GSYNC Compatible","Immerse yourself in stunning visuals on a 27 Inch QHD gaming monitor with a blazing 240 Hz refresh rate for ultra-smooth gameplay|The VA panel offers a stunning DCI-93 90% color gamut and 16.7 million colors, enhanced by HDR400 for breathtaking visual depth.|Experience tear-free gaming with support for FreeSync and G-SYNC compatibility.|Prioritize your eye health with Low Blue Light and flicker-free technology, allowing for longer gaming sessions ,",$278.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/A8SVD240105051Y02C2.jpg
"Acer Nitro XZ322Q Pbmiiphx 32"" (31.5"" Viewable) FULL HD 165Hz 1ms FreeSync HDMI DP Build-in-Speaker HDR400 Curved Gaming Monitor w/ Height Adjustable","32"" (31.5"" Viewable) ,VA FHD 1920 x 1080 ,165 Hz ,FreeSync (AMD Adaptive Sync) ,3000:1 ,16.7 Million ,Tilt: -5° to 35° ,Swivel(°): 360° ,Height Adjustment: 150mm ,1 x DisplayPort / 1 x DisplayPort 1.4 / 1 x HDMI 2.0 ,Warranty card ,Power cord ,HDMI cable x1 ,DP cable x1 ,Adaptor ,QSG ,",$727.00 ,4.2,Newegg,https://c1.neweggimages.com/ProductImage/24-011-375-V01.jpg
"Pixio PX278 Wave White 27"" Fast IPS FHD 2560 x 1440 180Hz Refresh Rate 1ms GTG Response Time AMD FreeSync White Gaming Monitor","27"" Gaming Monitor ,2560 x 1440p QHD Resolution ,180Hz Refresh Rate (DP 1.4 - 180Hz, HDMI 2.0 - 144Hz) ,1ms Response Time (GTG) ,Adaptive Sync ,IPS Panel w/ 135.76% sRGB and 96.5% DCI-P3 ,1,000:1 Contrast Ratio ,350nit Brightness ,VESA Compatible 75x75mm ,",$249.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/AB71S2403271FB70Y60.jpg
"AOC 24G2SP 24"" Frameless Gaming Monitor, Full HD IPS, 165Hz, 1ms, Height Adjustable Stand ,Black","165 Hz Refresh Rate, 1 ms Response Time, IPS Panel ,AMD FreeSync Technology ,HDMI 2.0; DisplayPort 1.2; VGA ,100 x 100 mm (3.9 x 3.9 in) VESA Mount ,Height; Tilt; Swivel; Pivot; Adjustable ,",$269.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/24-160-509-01.jpg
"Acer Nitro XV282K 28inch IPS 3840x2160 144Hz Refresh rate 1ms response time 90% DCI-P3 FreeSync Premium HDR400 KVM Switch HDMI2.1 Gaming Monitor, HDMI2.1x2, DisplayPort, USB-C(65W), USB3.0, Speaker","28inch 3840x2160P IPS Gaming Display ,144Hz refresh rate and 1ms response time ,Built in KVM switch ,VESA HDR400 ,90% DCI-P3 wide color gamut ,AMD Freesync Premium Technology ,TUV/Eyesafe certified Display ,Delta E<1 color accuracy ,HDMI2.1x2, DisplayPort, USB-C(65W), USB3.0, Speaker ,",$799.00 ,4.4,Newegg,https://c1.neweggimages.com/ProductImage/24-011-393-06.jpg
"CrystalPro by Monoprice 34"" Curved 1000R Ultrawide 1440P Monitor, 3440 x 1440P @ 165 Hz, 2ms (OD) VA Panel with USB TypeC PD 65W and HeightAdjustable Stand for Business & Gaming","Immerse yourself in a beautiful curved 1000R VA panel monitor for a personal view with minimal distraction.|Experience stunning and crystal-clear 34 UWQHD high resolution monitor|The 165 Hz DisplayPort refresh rate results in smoother gameplay and gives you a competitive edge when playing games at high frame rates.|The 2ms response time delivers an unmatched clarity and smoothness. ,",$367.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/A8SVD24020903VAD8B0.jpg
Alienware AW2523HF Gaming Monitor,"Optimize your gaming experience: A revamped OSD layout with centralized joystick allows for easy navigation of the monitors settings and features. And the ComfortViewsoftware solution decreases harmful blue light emissions to help reduce eye fatigue for marathon gaming sessions.. Designed for esports: For those aspiring to triumph at the highest levels of gaming competition, look no further. The all- base has been redesigned after listening to feedback from pro gamers. The result is our revamped Legend 2.0 design featuring a hexagonal base for an optimized footprint and free and easy movement of the mouse and keyboard for the ideal esports setup.. Voltage: 240.0 volts_of_alternating_current. Mounting type: Desk Mount ,",$269.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/BJ3BS230213159EL55D.jpg
"GIGABYTE - M27Q (2023) - 27"" IPS Gaming Monitor - QHD 2560x1440 - 165Hz/OC 170Hz - 1ms MPRT - AMD FreeSync Premium - Type C KVM - HDMI, DP, Type C - Height Adjustable - Black","Resolution & Panel: 27"" QHD 2560x1440 IPS Gaming Monitor ,Refresh Rate & Response: 165Hz/OC 170Hz refresh rate, 1ms MPRT response time ,Color Accuracy: 95% DCI-P3, 10 bit ,Special Features: Type C KVM, VESA DisplayHDR 400, TÜV Rheinland Certified, AMD FreeSync Premium ,Connectivity: 2x HDMI 2.0, 1x Displayport 1.2, 1x USB Typc-C, 2x USB 3.0 downstream port, 1x USB 3.0 upstream port, 1x Earphone Jack ,VESA Wall Mount Compatible 100x100mm ,Accessories: Power cables, HDMI cable, DP cable, USB cable, QSG, Warranty card ,",$269.99 ,4.3,Newegg,https://c1.neweggimages.com/ProductImage/24-012-018-18.png
"Acer EI322QUR Pbmiippx 31.5"" 1500R Curved WQHD 2560 x 1440 Gaming Monitor | AMD FreeSync Premium Pro Up to 165Hz Refresh Rate 1ms VRB VESA DisplayHDR 400 2 Display Ports & HDMI 2.0","Screen Size 31.5 Inches ,Display Resolution Maximum 2560 x 1440 Pixels ,Brand acer ,Special Feature Tilt Adjustment ,Refresh Rate 165 Hz ,",$285.00 ,,Newegg,https://c1.neweggimages.com/ProductImage/A8X5S2401280VWJCG28.jpg
"MSI 27"" 165 Hz VA FHD Gaming Monitor AMD FreeSync 1920 x 1080 HDMI, DisplayPort Optix G27C4","Full HD 1920 x 1080 ,165Hz Refresh Rate ,1ms (MPRT) Fast Response Time ,Curved Gaming Display (1500R) ,HDMI DisplayPort ,DCR 100,000,000:1 (3,000:1) ,AMD FreeSync - Prevent Screen Tearing ,Anti-Flicker and Less Blue Light ,Frameless design ,",$632.00 ,4.5,Newegg,https://c1.neweggimages.com/ProductImage/24-475-043-S01.jpg
"51RISC 27"" QHD 2560 x 1440 (2K) 165 Hz (144Hz and higher) FreeSync Premium (AMD Adaptive Sync) Built-in Speakers Curved Gaming Monitor HDMI and DisplayPort RIZ27I-2K165HZ","IPS FHD 2560 x1440 ,165Hz (HDMI) ,(1000:1 Native) ,16.7 Million / 6bit+FRC ,Tilt: -5°~20° ,1 x DP / 1 x HDMI 1.4 NA ,QSG, Warranty card, Power cord, HDMI cable ,",$109.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/B86XS24061207C53K89.jpg
"ASUS TUF Gaming 30"" 21:9 1080P Ultrawide Curved HDR Monitor (VG30VQL1A) - WFHD (2560 x 1080), 200Hz (Supports 144Hz), 1ms, Extreme Low Motion Blur, FreeSync Premium, Eye Care, DisplayPort, HDMI","30-inch WFHD (2560 x 1080) 1500R curved gaming monitor with ultrafast 200Hz refresh rate designed for professional gamers and immersive gameplay ,ASUS Extreme Low Motion Blur (ELMB) technology enables a 1ms response time (MPRT) together with Adaptive-sync, eliminating ghosting and tearing for sharp gaming visuals with high frame rates ,FreeSync Premium delivers a seamless, tear-free gaming experience by enabling VRR (variable refresh rate) by default. ,High Dynamic Range (HDR) technology supports HDR-10 format to enhance bright and dark areas. ,127% sRGB color gamut delivers great contrast and color for gaming performance. ,Connectivity ports include DisplayPort 1.2 and HDMI (v2.0) x2, USB Hub 3.0 ,What's in the box: Power cord & adapter, HDMI cable, DisplayPort cable, USB cable, Quick Start Guide, Warranty Card ,Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 9/15/2021 to 8/31/2024) ,",$269.99 ,4.8,Newegg,https://c1.neweggimages.com/ProductImage/24-281-182-V01.jpg
"MSI MPG ARTYMIS 273CQR 27"" 2560 x 1440 2K QHD 165Hz DisplayPort HDMI USB Type-C FreeSync Premium VESA Tilt Swivel Height Adjust 1000R Curved Gaming Monitor","1000R Perfect Curved Screen - Perfectly fits the curvature of the human eye so that you can see the entire screen without any fatigue. ,Rapid Boost (165 + 1ms) - Experience smooth gaming with a blazing fast refresh rate and response time, that gives you the upperhand in fast moving games. ,Night Vision - See every detail clearly in the dark, helping you find and attack enemies before they notice. ,AMD FreeSync Premium Technology - Tear free, stutter free, fluid free. ,Anti-Flicker and Less Blue Light - game even longer and prevent eye strain and fatique. ,Frameless design - Ultimate gameplay experience. ,178° wide view angle. ,",$582.00 ,4.7,Newegg,https://c1.neweggimages.com/ProductImage/24-475-152-05.jpg
"ASUS 27IN EYE CARE HD 1920 X 1080 IPS 75HZASUS VA27EHE 27 Eye Care Monitor Full HD (1920 x 1080) IPS 75Hz Adaptive-Sync HDMI D-Sub Frameless,3 Year Warranty with ARR","ASUS 27IN EYE CARE HD 1920 X 1080 IPS 75HZASUS VA27EHE 27 Eye Care Monitor Full HD (1920 x 1080) IPS 75Hz Adaptive-Sync HDMI D-Sub Frameless,3 Year Warranty with ARRASUS VA27EHE Eye Care Monitor features 27 inch IPS panel with Full HD (1920 x 1080) resolution, providing 178 wide viewing angle panel and vivid image quality. Up to 75Hz refresh rate with Adaptive-Sync technology to eliminate tracing and ensure crisp and clear video playback. In addition, it also features TUV Rheinland-certified Flicker-free and Low Blue Light technologies to ensure a comfortable viewing experience. ,",$109.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/ABDHS22021711EW0ID9.jpg
"ASUS ROG Swift PG32UQX 32"" 4K HDR 144Hz UHD 3840 x 2160, Mini-LED IPS, G-SYNC Ultimate, Local dimming, Quantum Dot, DisplayHDR 1400, Eye Care, DisplayPort, HDMI DSC Gaming Monitor","3840 x 2160 (4K) 144 Hz ,400,000:1 ,1.073 Billion ,VESA Compatibility - Mountable ,NVIDIA G-Sync ,IPS Panel ,Low Blue Light ,Ultra Low Motion Blur ,Tilt: +20° ~ -5° ,Swivel: +20° ~ -20° ,Height: 0~70 mm ,","$1,993.58 ",4.4,Newegg,https://c1.neweggimages.com/ProductImage/24-281-129-V01.jpg
"SCEPTRE C305B-200UN 30"" UltraWide HD 2560 x 1080 2K Resolution 200Hz 3 x HDMI, DisplayPort Built-In Speakers FreeSync Technology Backcover Anti-Glare LED Backlit Curved Gaming Monitor","2560 x 1080 UltraWide HD 2K Resolution ,200Hz Refresh Rate ,1 x HDMI (2.0), 2 x HDMI (1.4), DisplayPort Video Inputs ,Built-In 3 Watt Speakers ,Radeon FreeSync Technology ,Flicker-Free Technology ,Blue Light Shift Mode ,Tilt Adjustable ,VESA Mount Compatible ,",$269.99 ,3.7,Newegg,https://c1.neweggimages.com/ProductImage/24-112-052-S01.jpg
"SCEPTRE C325B-185RD 32"" (31.5"" Viewable) Full HD 1920 x 1080 185Hz 3 x HDMI, DisplayPort, AMD FreeSync Compatible Built-in Speakers Anti-Flicker LED Backlit Curved Gaming Monitor","1920 x 1080 Full HD Resolution ,Up to 185Hz Refresh Rate ,1 x HDMI (2.0), 2 x HDMI (1.4), DisplayPort Video Inputs ,AMD FreeSync Compatible ,Built-in 3 Watt Speakers ,Anti-Flicker Technology ,Blue Light Shift ,Tilt Adjustable ,VESA Mount Compatible ,",$269.99 ,5,Newegg,https://c1.neweggimages.com/ProductImage/24-112-053-S01.jpg
"Cooler Master GM27-FQS ARGB 27-Inch 1440p, 165Hz Refresh Rate Gaming Monitor","QHD Resolution: For productivity and content creation, QHD resolution offers extra screen real estate for increased multi-tasking efficiency. ,Ultra-Speed IPS Panel with Freesync Premium: Utilizing an ultra-speed IPS panel allows the pixels to transition faster than in traditional IPS panels, providing a 1ms (GtG) pixel response time. ,Low Blue Light Mode: Especially useful for night-time gaming sessions, the Low Blue Light Display Mode reduces the amount of potentially harmful blue light and makes you feel at ease during long play sessions. Also helpful in reducing eye strain and overall allowing you to play or work even longer. ,",$109.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/A29PD24051610FN0ZED.jpg
"Acer Nitro XFA243Y Sbiipr 23.8 Full HD (1920 x 1080) VA Gaming Monitor | AMD FreeSync Premium Technology | 165Hz Refresh Rate | 1ms VRB | HDR 10 | 1 Display Port 1.2 & 2 HDMI 2.0 Ports,Black","Screen Size 23.8 Inches ,Display Resolution Maximum 1920 x 1080 Pixels ,Brand acer ,Special Feature Height Adjustment, Wide screen ,Refresh Rate 165 Hz ,",$269.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/A8X5S2309021CXEF92F.jpg
"Acer Nitro XZ306C Xwmiiiphx 29.5"" 1500R Curved Zero-Frame UWFHD (2560 x 1080) VA Gaming Monitor | AMD FreeSync Premium | Up to 200Hz | 1ms VRB | Display Port, 1 x HDMI 2.0 & 2 x HDMI 1.4 Ports","Screen Size 29.5 Inches ,Display Resolution Maximum 2560 x 1080 ,Brand acer ,Special Feature Height Adjustment, Curved ,Refresh Rate 200 Hz ,",$153.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/A8X5S2401281A92MMD6.jpg
Sony 27 INZONE M9 4K HDR 144Hz Gaming Monitor (SDM-U27M90) with RGB Gaming Pad,"27-inch 4K HDR Gaming Monitor ,",$899.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/A29PD23110810MZ5B9E.jpg
"Sceptre Curved 24.5-inch Gaming Monitor up to 240Hz 1080p R1500 1ms DisplayPort x2 HDMI x2 Blue Light Shift Build-in Speakers, Machine Black 2023 (C255B-FWT240)","Screen Size 24.5 Inches ,Display Resolution Maximum 1920 x 1080 Pixels ,Brand Sceptre ,Special Feature Blue Light Filter, Frameless, Tilt Adjustment, Curved, Built-In Speakers ,Refresh Rate 240 Hz ,",$269.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/A8X5S23030312HYT48B.jpg
Sony 27-inch INZONE M3 Full HD HDR 240Hz Gaming Monitor with RGB Mouse Pad,"Screen Size: 27 inch (68.6 cm) ,Color Gamut: 99 percent (sRGB Coverage) ,Bundle Includes: Sony 27-Inch INZONE M3 Full HD HDR 240Hz Gaming Monitor, and Gaming RGB Gaming Mouse Pad ,Refresh Rate: React fast than your opponents with super smooth motion. With a refresh rate of up to 240Hz, you'll gain that vital split-second advantage that helps you track rivals precisely and shoot first ,Response Time: Perform at a whole new level on an IPS display with ultra-fast 1ms GtG response speed. Less ghosting and blur allows you to see whats happening with absolute clarity so you can make lightning-fast decisions and react immediately ,",$529.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/A29PD231108100X5IF6.jpg
LG 27 inch UltraGear FHD Gaming Monitor with FreeSync,"27"" FHD (1920 x 1080) Display ,180Hz Refresh Rate ,AMD FreeSync ,OnScreen Control for Gaming & User Defined Key ,3-Side Virtually Borderless Design ,HDMI, DisplayPort, and H/P Out ,",$249.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/A1CZS24072712E1ZF7F.jpg
"Dell SE2419HR 24"" (Actual size 23.8"") Full HD 1920 x 1080 75Hz HDMI VGA AMD Radeon FreeSync Narrow Bezel Anti-Glare LED Backlit IPS Gaming Monitor","1920 x 1080 Full HD Resolution ,75Hz Refresh Rate ,AMD Radeon FreeSync Technology ,HDMI (1.4), VGA Video Inputs ,Tilt Adjustable ,",$269.99 ,3,Newegg,https://c1.neweggimages.com/ProductImage/AJ7WD2201090IUUEC0A.jpg
"ASUS TUF Gaming VG279QL1A 27"" Full HD 1920 x 1080 165 Hz HDMI, DisplayPort, Audio FreeSync Premium (AMD Adaptive Sync) Built-in Speakers IPS Gaming Monitor","27"" ,IPS FHD 1920 x 1080 ,165 Hz ,FreeSync Premium (AMD Adaptive Sync) ,1,000:1 ,16.7 Million ,Tilt: Yes (+23° ~ -5°) ,Swivel: Yes (+15° ~ -15°) ,Pivot: Yes (+90° ~ -90°) ,Height Adjustment: 0~120mm ,1 x DisplayPort 1.2 / 1 x HDMI 1.4 ,DisplayPort cable ,HDMI cable ,Power adapter ,Quick start guide ,Warranty Card ,",$236.70 ,,Newegg,https://c1.neweggimages.com/ProductImage/ABDHS2204086Rkkg.jpg
"Acer Nitro 31.5"" 1500R Curved Full HD (1920 x 1080) Gaming Monitor, Black, ED320QR S3biipx","Acer's Nitro ED320QR 31.5"" curved panel gaming monitor with Full HD resolution delivers the incredible. Through AMD FreeSync Premium technology, the games frame rate is determined by your graphics card, not the fixed refresh rate of the monitor, giving you a serious competitive edge. Crisp, true-to-life colors come alive with the amazing 1920 x 1080 resolution, allowing you to enjoy High-Definition entertainment in the comfort of your home. The wide view angle technology lets you share what's on your screen with friends and family as colors stay true no matter what angle you're viewing from. Incredible 100,000,000:1 contrast ratio and rapid response time ensure your games, work and movies are smooth and look as epic as possible. ,",$298.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/A8X5S2311290ZF4PA48.jpg
